Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº de Concluintes Participantes;Nº de Concluintes Participantes com nota no Enem;Proporção de Concluintes participantes com nota no Enem;Nota Bruta - IDD;IDD (Contínuo);IDD (Faixa);Observação
2018;38;SERVIÇO SOCIAL;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1887;Educação Presencial;4314902;PORTO ALEGRE;RS;28;26;12;0.461538462;2,80635;3,68048;4;
2018;2;DIREITO;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1888;Educação Presencial;4314902;PORTO ALEGRE;RS;695;609;462;0.75862069;0,07889;2,61510;3;
2018;13;CIÊNCIAS ECONÔMICAS;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1890;Educação Presencial;4314902;PORTO ALEGRE;RS;71;61;39;0.639344262;0,39567;2,49217;3;
2018;18;PSICOLOGIA;21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1903;Educação Presencial;4314902;PORTO ALEGRE;RS;258;244;161;0.659836066;-0,44994;2,33142;3;
2018;13;CIÊNCIAS ECONÔMICAS;22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2011;Educação Presencial;3550308;SAO PAULO;SP;149;136;114;0.838235294;-0,53126;2,09976;3;
2018;22;CIÊNCIAS CONTÁBEIS;22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2012;Educação Presencial;3550308;SAO PAULO;SP;106;99;63;0.636363636;0,08802;2,50841;3;
2018;2;DIREITO;22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2015;Educação Presencial;3550308;SAO PAULO;SP;848;791;677;0.855878635;-0,25200;2,38995;3;
2018;26;DESIGN;22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2019;Educação Presencial;3550308;SAO PAULO;SP;121;111;96;0.864864865;-0,34304;2,33313;3;
2018;804;PUBLICIDADE E PROPAGANDA;22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2030;Educação Presencial;3550308;SAO PAULO;SP;506;476;423;0.888655462;-0,42289;2,13133;3;
2018;22;CIÊNCIAS CONTÁBEIS;23;UNIVERSIDADE FEEVALE;FEEVALE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;2082;Educação Presencial;4313409;NOVO HAMBURGO;RS;144;121;86;0.710743802;0,30950;2,60135;3;
2018;1;ADMINISTRAÇÃO;24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Universidade;Pessoa Jurídica de Direito Público - Estadual;2104;Educação Presencial;2913606;ILHEUS;BA;60;42;41;0.976190476;-1,23500;2,03832;3;
2018;2;DIREITO;24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Universidade;Pessoa Jurídica de Direito Público - Estadual;2106;Educação Presencial;2913606;ILHEUS;BA;82;75;67;0.893333333;-0,48615;2,23064;3;
2018;13;CIÊNCIAS ECONÔMICAS;24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Universidade;Pessoa Jurídica de Direito Público - Estadual;2111;Educação Presencial;2913606;ILHEUS;BA;60;58;51;0.879310345;-0,22231;2,23055;3;
2018;1;ADMINISTRAÇÃO;27;UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;Universidade;Privada sem fins lucrativos;2139;Educação Presencial;3169307;TRES CORACOES;MG;8;8;8;1;-0,44383;2,36714;3;
2018;22;CIÊNCIAS CONTÁBEIS;27;UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;Universidade;Privada sem fins lucrativos;2140;Educação Presencial;3169307;TRES CORACOES;MG;47;41;30;0.731707317;1,48212;3,09341;4;
2018;18;PSICOLOGIA;1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pessoa Jurídica de Direito Público - Estadual;2174;Educação Presencial;3122306;DIVINOPOLIS;MG;102;92;61;0.663043478;-0,09396;2,57670;3;
2018;22;CIÊNCIAS CONTÁBEIS;29;UNIVERSIDADE ESTADUAL DO CEARÁ;UECE;Universidade;Pessoa Jurídica de Direito Público - Estadual;2198;Educação Presencial;2304400;FORTALEZA;CE;59;39;33;0.846153846;-1,03303;2,03800;3;
2018;38;SERVIÇO SOCIAL;29;UNIVERSIDADE ESTADUAL DO CEARÁ;UECE;Universidade;Pessoa Jurídica de Direito Público - Estadual;2214;Educação Presencial;2304400;FORTALEZA;CE;253;176;166;0.943181818;-0,53899;2,29088;3;
2018;18;PSICOLOGIA;30;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2290;Educação Presencial;3101607;ALFENAS;MG;33;33;28;0.848484848;-1,60660;1,53444;2;
2018;2;DIREITO;30;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2299;Educação Presencial;3101607;ALFENAS;MG;157;127;106;0.834645669;0,35880;2,80555;3;
2018;1;ADMINISTRAÇÃO;30;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2305;Educação Presencial;3101607;ALFENAS;MG;42;37;33;0.891891892;0,10822;2,59657;3;
2018;2;DIREITO;30;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;2312;Educação Presencial;3111200;CAMPO BELO;MG;84;73;58;0.794520548;0,76339;3,08083;4;
2018;22;CIÊNCIAS CONTÁBEIS;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;2448;Educação Presencial;2927408;SALVADOR;BA;80;63;49;0.777777778;-0,63533;2,20489;3;
2018;26;DESIGN;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;2450;Educação Presencial;2927408;SALVADOR;BA;31;28;25;0.892857143;1,47053;3,13632;4;
2018;22;CIÊNCIAS CONTÁBEIS;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;2471;Educação Presencial;2903201;BARREIRAS;BA;124;108;89;0.824074074;-0,62107;2,21087;3;
2018;1;ADMINISTRAÇÃO;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Pessoa Jurídica de Direito Público - Estadual;2532;Educação Presencial;4205407;FLORIANOPOLIS;SC;137;129;102;0.790697674;-0,45201;2,36373;3;
2018;13;CIÊNCIAS ECONÔMICAS;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Universidade;Pessoa Jurídica de Direito Público - Estadual;2618;Educação Presencial;5201108;ANAPOLIS;GO;28;27;23;0.851851852;-0,06521;2,29706;3;
2018;22;CIÊNCIAS CONTÁBEIS;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Universidade;Pessoa Jurídica de Direito Público - Estadual;2619;Educação Presencial;5201108;ANAPOLIS;GO;72;70;56;0.8;0,20519;2,55758;3;
2018;1;ADMINISTRAÇÃO;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Universidade;Pessoa Jurídica de Direito Público - Estadual;2620;Educação Presencial;5201108;ANAPOLIS;GO;15;9;6;0.666666667;-0,19932;2,46875;3;
2018;13;CIÊNCIAS ECONÔMICAS;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pessoa Jurídica de Direito Público - Estadual;2697;Educação Presencial;3509502;CAMPINAS;SP;95;85;84;0.988235294;-1,12570;1,84811;2;
2018;13;CIÊNCIAS ECONÔMICAS;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3129;Educação Presencial;3503208;ARARAQUARA;SP;203;181;168;0.928176796;-0,38048;2,16359;3;
2018;2;DIREITO;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3136;Educação Presencial;3516200;FRANCA;SP;128;122;112;0.918032787;-1,60792;1,46737;2;
2018;38;SERVIÇO SOCIAL;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3137;Educação Presencial;3516200;FRANCA;SP;110;88;82;0.931818182;-2,52029;1,46788;2;
2018;803;JORNALISMO;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;3203;Educação Presencial;3506003;BAURU;SP;98;87;85;0.977011494;-0,82745;2,18278;3;
2018;13;CIÊNCIAS ECONÔMICAS;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3392;Educação Presencial;4115200;MARINGA;PR;65;55;36;0.654545455;0,02496;2,33524;3;
2018;1;ADMINISTRAÇÃO;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3393;Educação Presencial;4115200;MARINGA;PR;106;94;63;0.670212766;0,55930;2,78404;3;
2018;22;CIÊNCIAS CONTÁBEIS;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3394;Educação Presencial;4115200;MARINGA;PR;120;89;65;0.730337079;0,21893;2,56335;3;
2018;2;DIREITO;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3395;Educação Presencial;4115200;MARINGA;PR;188;175;130;0.742857143;0,30295;2,76755;3;
2018;18;PSICOLOGIA;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3401;Educação Presencial;4115200;MARINGA;PR;73;71;60;0.845070423;0,56502;3,03076;4;
2018;22;CIÊNCIAS CONTÁBEIS;57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pessoa Jurídica de Direito Público - Estadual;3415;Educação Presencial;4105508;CIANORTE;PR;20;17;13;0.764705882;5,16476;4,63871;5;
2018;2;DIREITO;58;FACULDADE DE DIREITO DE SÃO BERNARDO DO CAMPO;FDSBC;Faculdade;Pessoa Jurídica de Direito Público - Municipal;3482;Educação Presencial;3548708;SAO BERNARDO DO CAMPO;SP;674;567;362;0.638447972;-0,06977;2,51394;3;
2018;2;DIREITO;59;FACULDADE DE DIREITO DE FRANCA;FDF;Faculdade;Pessoa Jurídica de Direito Público - Municipal;3484;Educação Presencial;3516200;FRANCA;SP;322;307;272;0.885993485;-0,22895;2,40564;3;
2018;22;CIÊNCIAS CONTÁBEIS;60;CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA;UNI-FACEF;Centro Universitário;Pessoa Jurídica de Direito Público - Municipal;3486;Educação Presencial;3516200;FRANCA;SP;54;52;38;0.730769231;-0,03912;2,45506;3;
2018;13;CIÊNCIAS ECONÔMICAS;60;CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA;UNI-FACEF;Centro Universitário;Pessoa Jurídica de Direito Público - Municipal;3487;Educação Presencial;3516200;FRANCA;SP;20;16;14;0.875;-2,90613;1,09437;2;
2018;1;ADMINISTRAÇÃO;60;CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA;UNI-FACEF;Centro Universitário;Pessoa Jurídica de Direito Público - Municipal;3488;Educação Presencial;3516200;FRANCA;SP;87;80;67;0.8375;-0,42636;2,37440;3;
2018;1;ADMINISTRAÇÃO;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;3529;Educação Presencial;3505500;BARRETOS;SP;25;22;17;0.772727273;-1,10969;2,09040;3;
2018;1;ADMINISTRAÇÃO;68;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS;FAFIPE;Faculdade;Fundação Pública de Direito Privado Municipal;3542;Educação Presencial;3537305;PENAPOLIS;SP;34;25;15;0.6;0,31396;2,68207;3;
2018;1;ADMINISTRAÇÃO;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3558;Educação Presencial;2408003;MOSSORO;RN;29;19;17;0.894736842;-0,48528;2,34991;3;
2018;13;CIÊNCIAS ECONÔMICAS;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3559;Educação Presencial;2408003;MOSSORO;RN;53;45;38;0.844444444;-0,47469;2,12371;3;
2018;22;CIÊNCIAS CONTÁBEIS;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3560;Educação Presencial;2408003;MOSSORO;RN;28;23;22;0.956521739;-0,63086;2,20676;3;
2018;38;SERVIÇO SOCIAL;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3562;Educação Presencial;2408003;MOSSORO;RN;44;42;42;1;0,92041;2,89709;3;
2018;2;DIREITO;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;3570;Educação Presencial;2408003;MOSSORO;RN;74;66;53;0.803030303;0,50281;2,90354;3;
2018;1;ADMINISTRAÇÃO;18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pessoa Jurídica de Direito Público - Estadual;3638;Educação Presencial;4118402;PARANAVAI;PR;107;70;53;0.757142857;-0,32336;2,41721;3;
2018;22;CIÊNCIAS CONTÁBEIS;18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pessoa Jurídica de Direito Público - Estadual;3639;Educação Presencial;4118402;PARANAVAI;PR;111;64;49;0.765625;0,85662;2,83094;3;
2018;13;CIÊNCIAS ECONÔMICAS;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3658;Educação Presencial;4202404;BLUMENAU;SC;20;18;11;0.611111111;1,38839;2,91243;3;
2018;1;ADMINISTRAÇÃO;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3659;Educação Presencial;4202404;BLUMENAU;SC;121;112;76;0.678571429;-0,03127;2,53860;3;
2018;22;CIÊNCIAS CONTÁBEIS;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3660;Educação Presencial;4202404;BLUMENAU;SC;44;44;33;0.75;-0,19901;2,38797;3;
2018;2;DIREITO;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3663;Educação Presencial;4202404;BLUMENAU;SC;235;225;143;0.635555556;-0,19289;2,43017;3;
2018;38;SERVIÇO SOCIAL;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3672;Educação Presencial;4202404;BLUMENAU;SC;14;14;3;0.214285714;5,90570;4,96791;5;
2018;67;SECRETARIADO EXECUTIVO;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3679;Educação Presencial;4202404;BLUMENAU;SC;2;2;2;1;11,03379;5,00000;5;
2018;18;PSICOLOGIA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pessoa Jurídica de Direito Público - Municipal;3685;Educação Presencial;4202404;BLUMENAU;SC;60;59;36;0.610169492;-1,74721;1,43756;2;
2018;1;ADMINISTRAÇÃO;80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;Centro Universitário;Privada sem fins lucrativos;3776;Educação Presencial;4214805;RIO DO SUL;SC;83;67;50;0.746268657;-0,10453;2,50815;3;
2018;22;CIÊNCIAS CONTÁBEIS;80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;Centro Universitário;Privada sem fins lucrativos;3777;Educação Presencial;4214805;RIO DO SUL;SC;43;41;35;0.853658537;2,57727;3,55295;4;
2018;1;ADMINISTRAÇÃO;81;UNIVERSIDADE DA REGIÃO DE JOINVILLE;UNIVILLE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Sociedade;3797;Educação Presencial;4209102;JOINVILLE;SC;121;109;75;0.688073394;-0,31288;2,42156;3;
2018;22;CIÊNCIAS CONTÁBEIS;81;UNIVERSIDADE DA REGIÃO DE JOINVILLE;UNIVILLE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Sociedade;3798;Educação Presencial;4209102;JOINVILLE;SC;56;52;35;0.673076923;-0,03801;2,45553;3;
2018;13;CIÊNCIAS ECONÔMICAS;81;UNIVERSIDADE DA REGIÃO DE JOINVILLE;UNIVILLE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Sociedade;3800;Educação Presencial;4209102;JOINVILLE;SC;27;21;17;0.80952381;-2,90248;1,09592;2;
2018;1;ADMINISTRAÇÃO;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3825;Educação Presencial;4209003;JOACABA;SC;47;44;36;0.818181818;0,70738;2,84558;3;
2018;22;CIÊNCIAS CONTÁBEIS;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3826;Educação Presencial;4209003;JOACABA;SC;35;34;31;0.911764706;2,55616;3,54410;4;
2018;2;DIREITO;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3828;Educação Presencial;4209003;JOACABA;SC;127;119;90;0.756302521;0,35855;2,80538;3;
2018;22;CIÊNCIAS CONTÁBEIS;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3831;Educação Presencial;4219309;VIDEIRA;SC;41;38;32;0.842105263;0,92945;2,86149;3;
2018;1;ADMINISTRAÇÃO;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3833;Educação Presencial;4219309;VIDEIRA;SC;55;53;38;0.716981132;-1,01848;2,12831;3;
2018;2;DIREITO;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3835;Educação Presencial;4219309;VIDEIRA;SC;57;49;27;0.551020408;1,00382;3,24443;4;
2018;1;ADMINISTRAÇÃO;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3836;Educação Presencial;4204202;CHAPECO;SC;38;32;26;0.8125;0,59312;2,79809;3;
2018;22;CIÊNCIAS CONTÁBEIS;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3837;Educação Presencial;4204202;CHAPECO;SC;56;50;42;0.84;-0,42392;2,29360;3;
2018;2;DIREITO;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3840;Educação Presencial;4204202;CHAPECO;SC;144;131;98;0.748091603;0,01279;2,57012;3;
2018;1;ADMINISTRAÇÃO;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3841;Educação Presencial;4217204;SAO MIGUEL D´OESTE;SC;51;49;44;0.897959184;0,87540;2,91541;3;
2018;22;CIÊNCIAS CONTÁBEIS;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3842;Educação Presencial;4219507;XANXERE;SC;27;26;18;0.692307692;0,39173;2,63586;3;
2018;38;SERVIÇO SOCIAL;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3844;Educação Presencial;4204202;CHAPECO;SC;18;14;7;0.5;2,43419;3,52589;4;
2018;13;CIÊNCIAS ECONÔMICAS;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3856;Educação Presencial;4204202;CHAPECO;SC;9;7;5;0.714285714;0,13104;2,38014;3;
2018;18;PSICOLOGIA;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3860;Educação Presencial;4209003;JOACABA;SC;35;34;27;0.794117647;-0,02221;2,62614;3;
2018;22;CIÊNCIAS CONTÁBEIS;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3861;Educação Presencial;4217204;SAO MIGUEL D´OESTE;SC;62;61;53;0.868852459;0,32474;2,60775;3;
2018;1;ADMINISTRAÇÃO;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Privada sem fins lucrativos;3862;Educação Presencial;4203600;CAMPOS NOVOS;SC;21;19;15;0.789473684;1,27351;3,08087;4;
2018;2;DIREITO;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3926;Educação Presencial;4208203;ITAJAI;SC;394;354;229;0.646892655;-0,17730;2,44078;3;
2018;1;ADMINISTRAÇÃO;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3927;Educação Presencial;4208203;ITAJAI;SC;206;184;115;0.625;0,15462;2,61585;3;
2018;22;CIÊNCIAS CONTÁBEIS;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3929;Educação Presencial;4208203;ITAJAI;SC;114;104;76;0.730769231;1,07096;2,92088;3;
2018;29;TURISMO;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3934;Educação Presencial;4202008;BALNEARIO CAMBORIU;SC;16;15;10;0.666666667;1,74939;2,77769;3;
2018;2;DIREITO;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3940;Educação Presencial;4202305;BIGUACU;SC;65;54;42;0.777777778;1,21372;3,38725;4;
2018;22;CIÊNCIAS CONTÁBEIS;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3941;Educação Presencial;4202305;BIGUACU;SC;42;42;33;0.785714286;0,79454;2,80488;3;
2018;1;ADMINISTRAÇÃO;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3942;Educação Presencial;4202305;BIGUACU;SC;62;57;46;0.807017544;0,66156;2,82654;3;
2018;1;ADMINISTRAÇÃO;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;3946;Educação Presencial;4218004;TIJUCAS;SC;48;43;32;0.744186047;1,68918;3,25362;4;
2018;22;CIÊNCIAS CONTÁBEIS;5671;CENTRO UNIVERSITÁRIO SÃO JOSÉ DE ITAPERUNA;;Centro Universitário;Privada sem fins lucrativos;4028;Educação Presencial;3302205;ITAPERUNA;RJ;27;25;12;0.48;-1,74765;1,73813;2;
2018;1;ADMINISTRAÇÃO;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Universidade;Pessoa Jurídica de Direito Público - Municipal;4072;Educação Presencial;5218805;RIO VERDE;GO;39;37;19;0.513513514;0,43330;2,73167;3;
2018;22;CIÊNCIAS CONTÁBEIS;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Universidade;Pessoa Jurídica de Direito Público - Municipal;4073;Educação Presencial;5218805;RIO VERDE;GO;21;14;7;0.5;7,05701;5,00000;5;
2018;2;DIREITO;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Universidade;Pessoa Jurídica de Direito Público - Municipal;4075;Educação Presencial;5218805;RIO VERDE;GO;234;224;140;0.625;-0,01158;2,55354;3;
2018;22;CIÊNCIAS CONTÁBEIS;95;UNIVERSIDADE ESTADUAL VALE DO ACARAÚ;UVA;Universidade;Pessoa Jurídica de Direito Público - Estadual;4086;Educação Presencial;2312908;SOBRAL;CE;224;165;136;0.824242424;-0,01201;2,46644;3;
2018;1;ADMINISTRAÇÃO;95;UNIVERSIDADE ESTADUAL VALE DO ACARAÚ;UVA;Universidade;Pessoa Jurídica de Direito Público - Estadual;4102;Educação Presencial;2312908;SOBRAL;CE;148;124;95;0.766129032;0,14352;2,61124;3;
2018;22;CIÊNCIAS CONTÁBEIS;3972;CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO;CESEP;Faculdade;Privada sem fins lucrativos;4146;Educação Presencial;3139003;MACHADO;MG;38;38;22;0.578947368;0,05485;2,49450;3;
2018;2;DIREITO;99;FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE;FDCL;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;4148;Educação Presencial;3118304;CONSELHEIRO LAFAIETE;MG;190;154;108;0.701298701;-0,35934;2,31692;3;
2018;22;CIÊNCIAS CONTÁBEIS;1575;CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ;UNIARAXÁ;Centro Universitário;Privada sem fins lucrativos;4161;Educação Presencial;3104007;ARAXA;MG;43;43;27;0.627906977;2,16517;3,38003;4;
